Season,Player,ID,Team
1922,Frank Maher,3255,Essendon
1922,Charlie May,3278,Essendon
1922,Jack Moriarty,3382,Essendon
1922,Jimmy Sullivan,6521,Essendon
1922,Les Woodfield,3909,Essendon
1922,Edward Baker,1500,Collingwood
1922,Charlie Brown,6418,Collingwood
1922,Bill Buck,6725,Collingwood
1922,Gordon Coventry,1628,Collingwood
1922,Syd Coventry,1629,Collingwood
1922,Tom Drummond,6421,Collingwood
1922,Bill Glynn,6873,Collingwood
1922,Laurie Murphy,2472,Collingwood
1922,Charles Pannam,3499,Collingwood
1922,Frank Plant,6876,Collingwood
1922,Harry Saunders,6424,Collingwood
1922,Maurie Sheehy,6319,Collingwood
1922,Clyde Smith,6877,Collingwood
1922,George Tory,6878,Collingwood
1922,Charles Tyson,3817,Collingwood
1922,Charles Wall,6879,Collingwood
1922,Reynolds Webb,6806,Collingwood
1922,Leo Wescott,6880,Collingwood
1922,George Bayliss,6246,Richmond
1922,Clarrie Hall,6050,Richmond
1922,Frank Harley,6341,Richmond
1922,Max Hislop,6315,Richmond
1922,Frank Hughes,6252,Richmond
1922,Hughie James,5698,Richmond
1922,Jim Karthaus,6678,Richmond
1922,Norm McIntosh,6679,Richmond
1922,Dan Minogue,6022,Richmond
1922,Hugh Moffatt,6754,Richmond
1922,Mel Morris,6755,Richmond
1922,Stan Morris,6589,Richmond
1922,Jimmy Smith,6437,Richmond
1922,Ernie Taylor,6682,Richmond
1922,Vic Thorp,3777,Richmond
1922,Norm Turnbull,6245,Richmond
1922,Bob Weatherill,6439,Richmond
1922,George Weatherill,6592,Richmond
1922,Harold Carter,2643,Fitzroy
1922,Norm Cockram,2698,Fitzroy
1922,Tommy Corrigan,6850,Fitzroy
1922,Steve Donnellan,6852,Fitzroy
1922,Ern Elliott,2836,Fitzroy
1922,Len Gale,6701,Fitzroy
1922,Carl Keller,6455,Fitzroy
1922,Bert Lenne,5862,Fitzroy
1922,Chris Lethbridge,6184,Fitzroy
1922,Gordon McCracken,3289,Fitzroy
1922,Hector McNeil,6854,Fitzroy
1922,Bob Merrick,6612,Fitzroy
1922,Stan Molan,6528,Fitzroy
1922,Gordon Rattray,6458,Fitzroy
1922,Joe Scales,6787,Fitzroy
1922,Clarrie Sherry,6529,Fitzroy
1922,Len Wigraft,3877,Fitzroy
1922,Fred Williams,3880,Fitzroy
1922,Barney Carr,2644,St Kilda
1922,Bill Cubbins,1642,St Kilda
1922,Rex De Garis,6745,St Kilda
1922,Wels Eicke,2835,St Kilda
1922,Cyril Gambetta,2912,St Kilda
1922,Ray Harper,6579,St Kilda
1922,Jack James,6328,St Kilda
1922,Jimmy Jenkins,6748,St Kilda
1922,Harry Kerley,6392,St Kilda
1922,Harry Lever,5223,St Kilda
1922,Tom Lowrie,6371,St Kilda
1922,Aubrey MacKenzie,6224,St Kilda
1922,Jim Morden,6749,St Kilda
1922,Harry Moyes,6332,St Kilda
1922,Jack ORourke,6667,St Kilda
1922,George Robbins,6751,St Kilda
1922,Bill Tymms,2236,St Kilda
1922,Stan Williams,6675,St Kilda
1922,Bill Allen,5776,Melbourne
1922,Bert Chadwick,2666,Melbourne
1922,Bob Corbett,6635,Melbourne
1922,Harry Coy,6733,Melbourne
1922,Edgar Dunbar,6809,Melbourne
1922,Harold Dunbar,6810,Melbourne
1922,Hugh Dunbar,6811,Melbourne
1922,Dave Elliman,6553,Melbourne
1922,Harry Harker,6639,Melbourne
1922,George Heinz,5870,Melbourne
1922,Jack House,6557,Melbourne
1922,Herb Matthews,6265,Melbourne
1922,Alf Oldham,6813,Melbourne
1922,Charlie Streeter,6646,Melbourne
1922,Ted Thomas,6741,Melbourne
1922,Percy Tulloh,6742,Melbourne
1922,Alf Wilson,6744,Melbourne
1922,Percy Wilson,5775,Melbourne
1922,Leon Beer,6761,Sydney
1922,Martin Brown,2596,Sydney
1922,Roy Cazaly,2665,Sydney
1922,Syd Conlon,6833,Sydney
1922,Jock Doherty,6351,Sydney
1922,Fred Fleiter,6594,Sydney
1922,Billy Gambetta,6836,Sydney
1922,Bill Gunn,6837,Sydney
1922,Arthur Hiskins,5556,Sydney
1922,Chris Laird,6499,Sydney
1922,Frank Laird,6764,Sydney
1922,Tommy Law,6838,Sydney
1922,Bill Peters,6840,Sydney
1922,Frank Ross,6841,Sydney
1922,Paddy Scanlan,3662,Sydney
1922,Mark Tandy,3767,Sydney
1922,Chip Turner,6505,Sydney
1922,Artie Wood,6452,Sydney
1922,Johnny Davies,6863,Carlton
1922,Alec Farrow,6554,Carlton
1922,Jimmy Goonan,6866,Carlton
1922,Eric Humphrey,6868,Carlton
1922,Croft McKenzie,6720,Carlton
1922,Jack Morrissey,3384,Carlton
1922,Frank Pritchard,6870,Carlton
1922,Joe Russell,6871,Carlton
1922,Clarrie Clowe,6717,Essendon
1922,Roy Laing,6162,Essendon
1922,Rowley Watt,1891,Essendon
1922,Eric Cock,6872,Collingwood
1922,Harry Curtis,6197,Collingwood
1922,Dick Lee,5405,Collingwood
1922,Percy Rowe,6730,Collingwood
1922,Ernie Wilson,3879,Collingwood
1922,Bobby Carew,6585,Richmond
1922,Donald Don,2792,Richmond
1922,Dave Lynch,6827,Richmond
1922,Angus MacIsaac,6828,Richmond
1922,Jim Atkinson,2501,Fitzroy
1922,Goldie Collins,6849,Fitzroy
1922,Clive Fergie,6370,Fitzroy
1922,Jimmy Freake,6088,Fitzroy
1922,John Hamilton,6853,Fitzroy
1922,Horrie Jenkin,3123,Fitzroy
1922,Horrie Bannister,6814,St Kilda
1922,Wal Gunnyon,6816,St Kilda
1922,Horrie Mason,3272,St Kilda
1922,Jimmy Milne,3352,St Kilda
1922,Les Reynolds,6820,St Kilda
1922,Ed Sanneman,6821,St Kilda
1922,Colin Watson,3852,St Kilda
1922,Pat Bourke,6731,Melbourne
1922,Joe Flanagan,6734,Melbourne
1922,Charlie Lilley,3211,Melbourne
1922,John Lord,3228,Melbourne
1922,Eric Peck,6465,Melbourne
1922,Harold Alexander,6832,Sydney
1922,Roy Bence,1522,Sydney
1922,Harry Brereton,5641,Sydney
1922,Arthur Hando,2992,Sydney
1922,Tammy Hynes,6498,Sydney
1922,Jim Makin,6598,Sydney
1922,Wal Matthews,6839,Sydney
1922,Bob McDonald,6767,Sydney
1922,Alex Nicholson,6770,Sydney
1922,Jack OConnell,3443,Sydney
1922,Joe Callahan,6844,Essendon
1922,Justin McCarthy,3285,Essendon
1922,Ralph Raisbeck,6846,Essendon
1922,Alby Bendle,6856,Geelong
1922,Tom Brownlees,6191,Geelong
1922,Arthur Coghlan,2700,Geelong
1922,Harold Craven,6377,Geelong
1922,Eric Fleming,2888,Geelong
1922,Lloyd Hagger,2986,Geelong
1922,Keith Johns,3126,Geelong
1922,Jockie Jones,6707,Geelong
1922,Bill Keane,6792,Geelong
1922,Max Kroger,6620,Geelong
1922,Val Marchesi,6858,Geelong
1922,Jim Mathieson,6708,Geelong
1922,Billy McCarter,6194,Geelong
1922,Charlie Plane,6859,Geelong
1922,Bert Rankin,6099,Geelong
1922,Cliff Rankin,3561,Geelong
1922,Stan Thomas,6385,Geelong
1922,George Todd,3789,Geelong
1922,Ernie Dingwall,6864,Carlton
1922,Bert Taylor,6615,Fitzroy
1922,Vern Moore,6812,Melbourne
1922,Charles Smith,6759,Richmond
1922,Rupe Hannah,6874,Collingwood
1922,Fred Keays,6611,Collingwood
1922,Hector Lingwood-Smith,6875,Collingwood
1922,Graham Kemp,6869,Carlton
1922,Reg Baker,2509,Collingwood
1922,Wallace Sharland,6713,Geelong
1922,Mick Anthony,6634,Melbourne
1922,Wally Cameron,6651,St Kilda
1922,Dave McNamara,5226,St Kilda
1922,Col Laidlaw,3186,Essendon
1922,Enos Thomas,6740,Essendon
1922,Basil Smith,6805,Sydney
1922,Les Warren,6855,Fitzroy
1922,Jack Murrell,6711,Geelong
1922,Arthur Birtles,6823,Richmond
1922,Les Morrison,6818,St Kilda
1922,Leo Credlin,6862,Carlton
1922,Stan Wootton,6356,Sydney
1922,Bill Shelton,6569,Melbourne
1922,Harry Chesswas,2674,Collingwood
1922,Tom Hammond,6800,Collingwood
1922,Les Hughes,5635,Collingwood
1922,Bill Twomey,6546,Collingwood
1922,Les Smith,6795,Geelong
1922,Greg Stockdale,3745,Essendon
1922,Rupert Gibb,6826,Richmond
1922,Orville Lamplough,6817,St Kilda
1922,Billy Wright,6831,Richmond
1922,Frank Huggard,6588,Richmond
1922,Syd Hall,6857,Geelong
1922,Bill Hudd,3094,Geelong
1922,Harry Smith,6373,Geelong
1922,Percy Parratt,5746,Fitzroy
1922,Alwin Dalitz,6851,Fitzroy
1922,Roy Millen,6186,Fitzroy
1922,Dick Taylor,3770,Melbourne
1922,George Clark,6825,Richmond
1922,Ray Ross,6829,Richmond
1922,Bob Stewart,6830,Richmond
1922,Vern Wright,6724,Carlton
1922,Percy Chalmers,6848,Fitzroy
1922,Clem Splatt,3729,Collingwood
1922,Ernest Utting,2238,Collingwood
1922,Maurie Connell,6834,Sydney
1922,Clarrie Woodfield,6784,Sydney
1922,Vic Gross,6618,Geelong
1922,Edric Bickford,6065,Carlton
1922,Wally Fraser,6692,Essendon
1922,Gilbert Wardley,6847,Essendon
1922,Neville Rollason,6794,Geelong
1922,Les Boyd,6326,Melbourne
1922,Stan Cooper,6815,St Kilda
1922,Charlie Greenhill,6867,Carlton
1922,Fred Long,6736,Melbourne
1922,Teddy Gardiner,6775,Essendon
1922,Jack Ross,6622,Geelong
1922,Edward Stevenson,3736,Geelong
1922,Cyril Nott,6756,Richmond
1922,George Rudolph,3638,Richmond
1922,Jim Cullum,6835,Sydney
1922,Bill Ward,6822,St Kilda
1922,John Corby,6808,Melbourne
1922,Les Boyne,6524,Fitzroy
1922,Bill Hicks,6786,Fitzroy
1922,Matt Connors,6551,Richmond
1922,Doug Hayes,3021,Richmond
1922,Don Templeton,6842,Sydney
1922,Bert Officer,6819,St Kilda
1922,Artie Cambridge,6807,Melbourne
1922,Rob Brady,6824,Richmond
1923,Ken Adam,6843,Essendon
1923,Fred Baring,5841,Essendon
1923,Syd Barker,5531,Essendon
1923,Norm Beckton,2539,Essendon
1923,Joe Callahan,6844,Essendon
1923,Clyde Donaldson,6158,Essendon
1923,Charlie Farrell,6603,Essendon
1923,Tom Fitzmaurice,2881,Essendon
1923,Jack Garden,6361,Essendon
1923,Charlie Hardy,6776,Essendon
1923,Tommy Jenkins,6780,Essendon
1923,Roy Laing,6162,Essendon
1923,Frank Maher,3255,Essendon
1923,Charlie May,3278,Essendon
1923,Justin McCarthy,3285,Essendon
1923,Greg Stockdale,3745,Essendon
1923,Jimmy Sullivan,6521,Essendon
1923,Rowley Watt,1891,Essendon
1923,Barney Carr,2644,St Kilda
1923,Bill Cubbins,1642,St Kilda
1923,Rex De Garis,6745,St Kilda
1923,Wels Eicke,2835,St Kilda
1923,Cyril Gambetta,2912,St Kilda
1923,Ray Harper,6579,St Kilda
1923,Jack James,6328,St Kilda
1923,Jimmy Jenkins,6748,St Kilda
1923,Orville Lamplough,6817,St Kilda
1923,Bert Lenne,5862,St Kilda
1923,Aubrey MacKenzie,6224,St Kilda
1923,Horrie Mason,3272,St Kilda
1923,Dave McNamara,5226,St Kilda
1923,Jimmy Milne,3352,St Kilda
1923,Harry Moyes,6332,St Kilda
1923,Les Reynolds,6820,St Kilda
1923,Bill Tymms,2236,St Kilda
1923,Colin Watson,3852,St Kilda
1923,Maurie Beasy,2533,Carlton
1923,Billy Blackman,6715,Carlton
1923,Hedley Blackmore,2562,Carlton
1923,Bert Boromeo,6626,Carlton
1923,Horrie Clover,2694,Carlton
1923,Johnny Davies,6863,Carlton
1923,Alex Duncan,2810,Carlton
1923,Alec Farrow,6554,Carlton
1923,Jim Fraser,6865,Carlton
1923,Rupe Hiskins,6718,Carlton
1923,Croft McKenzie,6720,Carlton
1923,Stewart McLatchie,6631,Carlton
1923,Jack Morrissey,3384,Carlton
1923,Paddy OBrien,3437,Carlton
1923,Frank Pritchard,6870,Carlton
1923,Joe Russell,6871,Carlton
1923,Harry Toole,6798,Carlton
1923,Dan Whannell,6799,Carlton
1923,Jim Atkinson,2501,Fitzroy
1923,Harold Carter,2643,Fitzroy
1923,Norm Cockram,2698,Fitzroy
1923,Goldie Collins,6849,Fitzroy
1923,Tommy Corrigan,6850,Fitzroy
1923,Arthur Dickens,2779,Fitzroy
1923,Ern Elliott,2836,Fitzroy
1923,Jimmy Freake,6088,Fitzroy
1923,Len Gale,6701,Fitzroy
1923,John Hamilton,6853,Fitzroy
1923,Horrie Jenkin,3123,Fitzroy
1923,Gordon McCracken,3289,Fitzroy
1923,Stan Molan,6528,Fitzroy
1923,Percy Parratt,5746,Fitzroy
1923,Gordon Rattray,6458,Fitzroy
1923,Jim Tarbotton,6918,Fitzroy
1923,Len Wigraft,3877,Fitzroy
1923,Fred Williams,3880,Fitzroy
1923,Mick Anthony,6634,Melbourne
1923,Bert Chadwick,2666,Melbourne
1923,Bob Corbett,6635,Melbourne
1923,Harry Coy,6733,Melbourne
1923,Joe Flanagan,6734,Melbourne
1923,Harry Harker,6639,Melbourne
1923,George Heinz,5870,Melbourne
1923,Charlie Lilley,3211,Melbourne
1923,Jim Makin,6598,Melbourne
1923,Derek Mollison,3371,Melbourne
1923,Vern Moore,6812,Melbourne
1923,Bill Shelton,6569,Melbourne
1923,Charlie Streeter,6646,Melbourne
1923,Dick Taylor,3770,Melbourne
1923,Ted Thomas,6741,Melbourne
1923,Percy Tulloh,6742,Melbourne
1923,Alf Wilson,6744,Melbourne
1923,Percy Wilson,5775,Melbourne
1923,George Bayliss,6246,Richmond
1923,Rob Brady,6824,Richmond
1923,Herbie Brunning,6894,Richmond
1923,Dave Griffiths,6896,Richmond
1923,Frank Harley,6341,Richmond
1923,Doug Hayes,3021,Richmond
1923,Gordon Hislop,6898,Richmond
1923,Max Hislop,6315,Richmond
1923,Frank Hughes,6252,Richmond
1923,Hughie James,5698,Richmond
1923,Norm McIntosh,6679,Richmond
1923,Dan Minogue,6022,Richmond
1923,Mel Morris,6755,Richmond
1923,Loyal Oakley,6902,Richmond
1923,Ernie Taylor,6682,Richmond
1923,Vic Thorp,3777,Richmond
1923,Norm Turnbull,6245,Richmond
1923,George Weatherill,6592,Richmond
1923,Edward Baker,1500,Collingwood
1923,Bill Buck,6725,Collingwood
1923,Harry Chesswas,2674,Collingwood
1923,Eric Cock,6872,Collingwood
1923,Gordon Coventry,1628,Collingwood
1923,Syd Coventry,1629,Collingwood
1923,Harry Curtis,6197,Collingwood
1923,Bill Glynn,6873,Collingwood
1923,Rupe Hannah,6874,Collingwood
1923,Hector Lingwood-Smith,6875,Collingwood
1923,Laurie Murphy,2472,Collingwood
1923,Joe Poulter,3545,Collingwood
1923,Percy Rowe,6730,Collingwood
1923,Harry Saunders,6424,Collingwood
1923,Charles Tyson,3817,Collingwood
1923,Reynolds Webb,6806,Collingwood
1923,Leo Wescott,6880,Collingwood
1923,Ernie Wilson,3879,Collingwood
1923,Harold Alexander,6832,Sydney
1923,Bobby Allison,6684,Sydney
1923,Leon Beer,6761,Sydney
1923,Roy Cazaly,2665,Sydney
1923,Bill Condon,6907,Sydney
1923,Arthur Hando,2992,Sydney
1923,Arthur Hiskins,5556,Sydney
1923,Tammy Hynes,6498,Sydney
1923,Syd James,6908,Sydney
1923,Tom Joyce,6910,Sydney
1923,Frank Laird,6764,Sydney
1923,Wal Matthews,6839,Sydney
1923,Frank Ross,6841,Sydney
1923,Joe Scanlan,2143,Sydney
1923,Paddy Scanlan,3662,Sydney
1923,Mark Tandy,3767,Sydney
1923,Artie Wood,6452,Sydney
1923,Les Woodfield,3909,Sydney
1923,Harry Bell,6796,Carlton
1923,Ray Brew,2591,Carlton
1923,Garney Goodrick,6929,Carlton
1923,Jimmy Goonan,6866,Carlton
1923,Tom Hart,6930,Carlton
1923,Les Husband,6932,Carlton
1923,Pat Kennedy,6933,Carlton
1923,Fred Pringle,6934,Carlton
1923,Jim Watson,3853,Carlton
1923,Bob Wilson,6935,Carlton
1923,Les Bryant,2607,Fitzroy
1923,Ern Michel,6916,Fitzroy
1923,Jack Scales,6917,Fitzroy
1923,Joe Scales,6787,Fitzroy
1923,Les Warren,6855,Fitzroy
1923,Charlie Lee,6422,Collingwood
1923,Bob Makeham,1935,Collingwood
1923,Charlie Milburn,3353,Collingwood
1923,Herbie Taylor,6939,Collingwood
1923,Martin Brown,2596,Sydney
1923,Fred Fleiter,6594,Sydney
1923,Ted Johnson,6909,Sydney
1923,Herb Matthews,6265,Sydney
1923,Bob McDonald,6767,Sydney
1923,Jack OConnell,3443,Sydney
1923,Bert Sutton,6773,Sydney
1923,Jim Abernethy,1474,Melbourne
1923,Bill Allen,5776,Melbourne
1923,Hugh Dunbar,6811,Melbourne
1923,Tom Elliott,6884,Melbourne
1923,Jack Robertson,6887,Melbourne
1923,Donald Don,2792,Richmond
1923,Don Fraser,6895,Richmond
1923,Frank Huggard,6588,Richmond
1923,Jim Karthaus,6678,Richmond
1923,Bob McCaskill,3286,Richmond
1923,Jimmy Smith,6437,Richmond
1923,Jim Spain,3724,Richmond
1923,George Threlfall,6591,Richmond
1923,Joe Harrison,2995,Essendon
1923,Bill Hayes,6914,Essendon
1923,Harry Hunter,6778,Essendon
1923,Col Laidlaw,3186,Essendon
1923,George Shorten,3693,Essendon
1923,Tim Archer,6888,St Kilda
1923,Horrie Bannister,6814,St Kilda
1923,Wal Gunnyon,6816,St Kilda
1923,George Pennicott,6891,St Kilda
1923,Alan Thomson,6893,St Kilda
1923,Reg Baker,2509,Collingwood
1923,Jack Benson,6936,Collingwood
1923,Jim Lawn,6937,Collingwood
1923,Arthur Coghlan,2700,Geelong
1923,Jack Dunstone,6921,Geelong
1923,Eric Fleming,2888,Geelong
1923,Edward Greeves,2959,Geelong
1923,Lloyd Hagger,2986,Geelong
1923,Keith Johns,3126,Geelong
1923,Jim Mathieson,6708,Geelong
1923,Billy McCarter,6194,Geelong
1923,Arthur Pink,3534,Geelong
1923,Charlie Plane,6859,Geelong
1923,Bert Rankin,6099,Geelong
1923,Cliff Rankin,3561,Geelong
1923,Jimmy Rodgers,6771,Geelong
1923,Les Smith,6795,Geelong
1923,Edward Stevenson,3736,Geelong
1923,Alec Tayler,6926,Geelong
1923,Stan Thomas,6385,Geelong
1923,George Todd,3789,Geelong
1923,Rowley Faust,6928,Carlton
1923,Clive Fergie,6370,Fitzroy
1923,George Bolt,6861,Carlton
1923,Keith Osmond,6758,Richmond
1923,Charlie Brown,6418,Collingwood
1923,Ken Nicolson,6925,Geelong
1923,Garnet Campbell,1889,Essendon
1923,Harry Harrison,6913,Essendon
1923,Vince Irwin,6779,Essendon
1923,Noel McCamish,6938,Collingwood
1923,Joe Harrison,6897,Richmond
1923,Angus MacIsaac,6828,Richmond
1923,John McCormick,6901,Richmond
1923,Duncan Moodie,6535,St Kilda
1923,Wally Carter,6882,Melbourne
1923,Roy James,6886,Melbourne
1923,Val Marchesi,6858,Essendon
1923,Frank Jorgensen,3146,Geelong
1923,Bert Russell,6772,Sydney
1923,Eric Donaldson,6883,Melbourne
1923,Matt Connors,6551,Richmond
1923,Stan Wootton,6356,Richmond
1923,Eric Peck,6465,Melbourne
1923,Bill Keane,6792,Geelong
1923,Newton Chandler,6627,Carlton
1923,Charlie Nicholls,6911,Sydney
1923,Dave Elliman,6553,Melbourne
1923,Marcus Glasscock,6885,Melbourne
1923,John Lord,3228,Melbourne
1923,Leo Dobrigh,6636,Richmond
1923,Jack Collins,2703,Melbourne
1923,Clarrie Sherry,6529,Fitzroy
1923,Bill Hudd,3094,Geelong
1923,Harold Robertson,6448,Sydney
1923,Arthur Kight,6899,Richmond
1923,Kevin Rush,6906,Richmond
1923,Roy Dick,6927,Carlton
1923,Clyde Hill,6931,Carlton
1923,Jockie Jones,6707,Geelong
1923,Wally Cameron,6651,St Kilda
1923,Leo Credlin,6862,Carlton
1923,Gene Sullivan,6892,St Kilda
1923,Bill Ward,6822,St Kilda
1923,Steve Donnellan,6852,Fitzroy
1923,Bill Roberts,6912,Sydney
1923,Ray Ellis,6922,Geelong
1923,Roy Fleming,6923,Geelong
1923,Stan McGregor,6924,Geelong
1923,Wallace Sharland,6713,Geelong
1923,Jack House,6557,Melbourne
1923,Roy Millen,6186,Fitzroy
1923,Ernie Watson,6919,Fitzroy
1923,Syd Hall,6857,Geelong
1923,George Harris,6777,Geelong
1923,Frank Martin,6471,Carlton
1923,George Ross,6905,Richmond
1923,Bob Weatherill,6439,Richmond
1923,Billy Wright,6831,Richmond
1923,Tom Hammond,6800,Collingwood
1923,Eric Donaldson,6890,St Kilda
1923,Jack Greenhill,6468,Carlton
1923,Billy Billett,6523,Sydney
1923,Bert Officer,6819,St Kilda
1923,Cedric MacLeod,6900,Richmond
1923,Gus Petzke,6903,Richmond
1923,Tom Carlyon,6889,St Kilda
1923,Ernie Martin,3264,Carlton
1923,Bob Abernethy,6881,Melbourne
1923,Nick Brushfield,6920,Geelong
1923,Ralph Raisbeck,6846,Essendon
1923,Dave Lynch,6827,Richmond
1923,Harry Pollock,6904,Richmond
1923,Carl Keller,6455,Fitzroy
1923,Jim Morden,6749,St Kilda
1923,Jack ORourke,6667,St Kilda
1923,George Rawle,6915,Essendon
1924,Reg Baker,2509,Collingwood
1924,Vin Batchelor,7000,Collingwood
1924,Jack Benson,6936,Collingwood
1924,Syd Burt,7003,Collingwood
1924,Harry Chesswas,2674,Collingwood
1924,Eric Cock,6872,Collingwood
1924,Gordon Coventry,1628,Collingwood
1924,Syd Coventry,1629,Collingwood
1924,Jim Lawn,6937,Collingwood
1924,Bob Makeham,1935,Collingwood
1924,Charlie Milburn,3353,Collingwood
1924,Laurie Murphy,2472,Collingwood
1924,Joe Poulter,3545,Collingwood
1924,Harry Saunders,6424,Collingwood
1924,Charles Tyson,3817,Collingwood
1924,Reynolds Webb,6806,Collingwood
1924,Leo Wescott,6880,Collingwood
1924,Ernie Wilson,3879,Collingwood
1924,Syd Barker,5531,Essendon
1924,Norm Beckton,2539,Essendon
1924,Clyde Donaldson,6158,Essendon
1924,Jack Garden,6361,Essendon
1924,Harry Gregory,2960,Essendon
1924,Joe Harrison,2995,Essendon
1924,Bill Hayes,6914,Essendon
1924,Harry Hunter,6778,Essendon
1924,Vince Irwin,6779,Essendon
1924,Tommy Jenkins,6780,Essendon
1924,Roy Laing,6162,Essendon
1924,Frank Maher,3255,Essendon
1924,Charlie May,3278,Essendon
1924,Justin McCarthy,3285,Essendon
1924,George Shorten,3693,Essendon
1924,Greg Stockdale,3745,Essendon
1924,Jimmy Sullivan,6521,Essendon
1924,Rowley Watt,1891,Essendon
1924,Charlie Anderson,6992,Carlton
1924,Maurie Beasy,2533,Carlton
1924,Harry Bell,6796,Carlton
1924,Hedley Blackmore,2562,Carlton
1924,Ray Brew,2591,Carlton
1924,Horrie Clover,2694,Carlton
1924,Johnny Davies,6863,Carlton
1924,Alex Duncan,2810,Carlton
1924,Jimmy Goonan,6866,Carlton
1924,Rupe Hiskins,6718,Carlton
1924,Les Husband,6932,Carlton
1924,Pat Kennedy,6933,Carlton
1924,Stewart McLatchie,6631,Carlton
1924,Paddy OBrien,3437,Carlton
1924,Fred Pringle,6934,Carlton
1924,Harry Toole,6798,Carlton
1924,Jim Watson,3853,Carlton
1924,Bob Wilson,6935,Carlton
1924,Jim Atkinson,2501,Fitzroy
1924,Arthur Batchelor,1514,Fitzroy
1924,Fred Beeson,6978,Fitzroy
1924,Les Bryant,2607,Fitzroy
1924,Norm Cockram,2698,Fitzroy
1924,Goldie Collins,6849,Fitzroy
1924,Tommy Corrigan,6850,Fitzroy
1924,Bryan Cosgrave,6979,Fitzroy
1924,Charlie Deslandes,6980,Fitzroy
1924,Ern Elliott,2836,Fitzroy
1924,Horrie Jenkin,3123,Fitzroy
1924,Gordon McCracken,3289,Fitzroy
1924,Stan Molan,6528,Fitzroy
1924,Jack Moriarty,3382,Fitzroy
1924,Jim Tarbotton,6918,Fitzroy
1924,Les Warren,6855,Fitzroy
1924,Len Wigraft,3877,Fitzroy
1924,Fred Williams,3880,Fitzroy
1924,Ted Bourke,6960,Richmond
1924,Donald Don,2792,Richmond
1924,Frank Harley,6341,Richmond
1924,Joe Harrison,6897,Richmond
1924,Doug Hayes,3021,Richmond
1924,Angus MacIsaac,6828,Richmond
1924,Bob McCaskill,3286,Richmond
1924,Norm McIntosh,6679,Richmond
1924,Dan Minogue,6022,Richmond
1924,Mel Morris,6755,Richmond
1924,Keith Osmond,6758,Richmond
1924,Harry Pollock,6904,Richmond
1924,George Rudolph,3638,Richmond
1924,Basil Smith,6805,Richmond
1924,Jimmy Smith,6437,Richmond
1924,Jim Spain,3724,Richmond
1924,Ernie Taylor,6682,Richmond
1924,Vic Thorp,3777,Richmond
1924,Harold Alexander,6832,Sydney
1924,Martin Brown,2596,Sydney
1924,Roy Cazaly,2665,Sydney
1924,Bill Condon,6907,Sydney
1924,Arthur Hando,2992,Sydney
1924,Tammy Hynes,6498,Sydney
1924,Ted Johnson,6909,Sydney
1924,Tom Joyce,6910,Sydney
1924,Frank Laird,6764,Sydney
1924,Harold Mahony,6971,Sydney
1924,Herb Matthews,6265,Sydney
1924,Bob McDonald,6767,Sydney
1924,Joe Scanlan,2143,Sydney
1924,Merv Scanlan,6974,Sydney
1924,Paddy Scanlan,3662,Sydney
1924,Bert Sutton,6773,Sydney
1924,Mark Tandy,3767,Sydney
1924,Les Woodfield,3909,Sydney
1924,Mick Anthony,6634,Melbourne
1924,Bert Chadwick,2666,Melbourne
1924,Bob Corbett,6635,Melbourne
1924,Harry Coy,6733,Melbourne
1924,Eric Donaldson,6883,Melbourne
1924,Edgar Dunbar,6809,Melbourne
1924,Hugh Dunbar,6811,Melbourne
1924,Jack Egan,6941,Melbourne
1924,Dave Elliman,6553,Melbourne
1924,Joe Flanagan,6734,Melbourne
1924,Marcus Glasscock,6885,Melbourne
1924,George Heinz,5870,Melbourne
1924,Derek Mollison,3371,Melbourne
1924,Bill Shelton,6569,Melbourne
1924,Dick Taylor,3770,Melbourne
1924,Ted Thomas,6741,Melbourne
1924,Percy Tulloh,6742,Melbourne
1924,Percy Wilson,5775,Melbourne
1924,Tim Archer,6888,St Kilda
1924,Barney Carr,2644,St Kilda
1924,Bill Cubbins,1642,St Kilda
1924,Fred Dore,6948,St Kilda
1924,Wels Eicke,2835,St Kilda
1924,Cyril Gambetta,2912,St Kilda
1924,Housie Grounds,6950,St Kilda
1924,Jack James,6328,St Kilda
1924,Jimmy Jenkins,6748,St Kilda
1924,Bert Lenne,5862,St Kilda
1924,Aubrey MacKenzie,6224,St Kilda
1924,Jimmy Milne,3352,St Kilda
1924,Bert Officer,6819,St Kilda
1924,Jack ORourke,6667,St Kilda
1924,Les Reynolds,6820,St Kilda
1924,George Robbins,6751,St Kilda
1924,Harry Tampling,6647,St Kilda
1924,Colin Watson,3852,St Kilda
1924,Billy Blackman,6715,Carlton
1924,Harold Carter,2643,Carlton
1924,Newton Chandler,6627,Carlton
1924,Aub Charleston,6993,Carlton
1924,Garney Goodrick,6929,Carlton
1924,Ernie McAlpine,6995,Carlton
1924,Stan Trebilco,3799,Carlton
1924,Bill Adams,2481,Fitzroy
1924,Arthur Dickens,2779,Fitzroy
1924,Clive Fergie,6370,Fitzroy
1924,Jack Scales,6917,Fitzroy
1924,Bill Turner,6986,Fitzroy
1924,Bobby Walker,6987,Fitzroy
1924,George Beasley,7001,Collingwood
1924,Bill Buck,6725,Collingwood
1924,Bill Buckley,7002,Collingwood
1924,George Clayden,1599,Collingwood
1924,Charlie Dibbs,1670,Collingwood
1924,Jim Shanahan,7009,Collingwood
1924,Joe Callahan,6844,Essendon
